tabua,label,grupo,sexo,tipo,idade,qx,lx,ex
UP94-F,UP-94 (F),Mercado,F,,33,0.000454,991193.6315,50.15
UP94-F,UP-94 (F),Mercado,F,,34,0.000482,990743.6296,49.17
UP94-F,UP-94 (F),Mercado,F,,35,0.000514,990266.0912,48.19
UP94-F,UP-94 (F),Mercado,F,,36,0.00055,989757.0944,47.22
UP94-F,UP-94 (F),Mercado,F,,37,0.000593,989212.728,46.24
UP94-F,UP-94 (F),Mercado,F,,38,0.000643,988626.1249,45.27
UP94-F,UP-94 (F),Mercado,F,,39,0.000701,987990.4383,44.3
UP94-F,UP-94 (F),Mercado,F,,40,0.000763,987297.857,43.33
UP94-F,UP-94 (F),Mercado,F,,41,0.000826,986544.5487,42.37
UP94-F,UP-94 (F),Mercado,F,,42,0.000888,985729.6629,41.4
UP94-F,UP-94 (F),Mercado,F,,43,0.000943,984854.335,40.44
UP94-F,UP-94 (F),Mercado,F,,44,0.000992,983925.6173,39.48
UP94-F,UP-94 (F),Mercado,F,,45,0.001046,982949.5631,38.51
UP94-F,UP-94 (F),Mercado,F,,46,0.001111,981921.3979,37.56
UP94-F,UP-94 (F),Mercado,F,,47,0.001196,980830.4832,36.6
UP94-F,UP-94 (F),Mercado,F,,48,0.001297,979657.41,35.64
UP94-F,UP-94 (F),Mercado,F,,49,0.001408,978386.7943,34.69
UP94-F,UP-94 (F),Mercado,F,,50,0.001536,977009.2257,33.74
UP94-F,UP-94 (F),Mercado,F,,51,0.001686,975508.5395,32.79
UP94-F,UP-94 (F),Mercado,F,,52,0.001864,973863.8321,31.84
UP94-F,UP-94 (F),Mercado,F,,53,0.002051,972048.5499,30.9
UP94-F,UP-94 (F),Mercado,F,,54,0.002241,970054.8784,29.97
UP94-F,UP-94 (F),Mercado,F,,55,0.002466,967880.9854,29.03
UP94-F,UP-94 (F),Mercado,F,,56,0.002755,965494.1909,28.11
UP94-F,UP-94 (F),Mercado,F,,57,0.003139,962834.2544,27.18
UP94-F,UP-94 (F),Mercado,F,,58,0.003612,959811.9177,26.27
UP94-F,UP-94 (F),Mercado,F,,59,0.004154,956345.077,25.36
UP94-F,UP-94 (F),Mercado,F,,60,0.004773,952372.4196,24.47
UP94-F,UP-94 (F),Mercado,F,,61,0.005476,947826.746,23.59
UP94-F,UP-94 (F),Mercado,F,,62,0.006271,942636.4467,22.72
UP94-F,UP-94 (F),Mercado,F,,63,0.007179,936725.1736,21.86
UP94-F,UP-94 (F),Mercado,F,,64,0.008194,930000.4236,21.02
UP94-F,UP-94 (F),Mercado,F,,65,0.009286,922380.0001,20.19
UP94-F,UP-94 (F),Mercado,F,,66,0.010423,913814.7794,19.38
UP94-F,UP-94 (F),Mercado,F,,67,0.011574,904290.088,18.59
UP94-F,UP-94 (F),Mercado,F,,68,0.012648,893823.8345,17.8
UP94-F,UP-94 (F),Mercado,F,,69,0.013665,882518.7506,17.03
UP94-F,UP-94 (F),Mercado,F,,70,0.014763,870459.1319,16.27
UP94-F,UP-94 (F),Mercado,F,,71,0.016079,857608.5437,15.51
UP94-F,UP-94 (F),Mercado,F,,72,0.017748,843819.056,14.76
UP94-F,UP-94 (F),Mercado,F,,73,0.019724,828842.9554,14.03
UP94-F,UP-94 (F),Mercado,F,,74,0.021915,812494.8569,13.31
UP94-F,UP-94 (F),Mercado,F,,75,0.024393,794689.0321,12.61
UP94-F,UP-94 (F),Mercado,F,,76,0.027231,775304.1826,11.93
UP94-F,UP-94 (F),Mercado,F,,77,0.030501,754191.8744,11.26
UP94-F,UP-94 (F),Mercado,F,,78,0.034115,731188.268,10.61
UP94-F,UP-94 (F),Mercado,F,,79,0.038024,706243.7802,9.99
UP94-F,UP-94 (F),Mercado,F,,80,0.042361,679389.5667,9.38
UP94-F,UP-94 (F),Mercado,F,,81,0.04726,650609.9453,8.8
UP94-F,UP-94 (F),Mercado,F,,82,0.052853,619862.1193,8.24
UP94-F,UP-94 (F),Mercado,F,,83,0.058986,587100.5467,7.7
UP94-F,UP-94 (F),Mercado,F,,84,0.065569,552469.8338,7.18
UP94-F,UP-94 (F),Mercado,F,,85,0.072836,516244.9393,6.68
UP94-F,UP-94 (F),Mercado,F,,86,0.081018,478643.7229,6.21
UP94-F,UP-94 (F),Mercado,F,,87,0.090348,439864.9658,5.75
UP94-F,UP-94 (F),Mercado,F,,88,0.100882,400124.0458,5.33
UP94-F,UP-94 (F),Mercado,F,,89,0.112467,359758.7318,4.92
UP94-F,UP-94 (F),Mercado,F,,90,0.125016,319297.7466,4.55
UP94-F,UP-94 (F),Mercado,F,,91,0.138442,279380.4195,4.2
UP94-F,UP-94 (F),Mercado,F,,92,0.15266,240702.4354,3.87
UP94-F,UP-94 (F),Mercado,F,,93,0.167668,203956.8016,3.57
UP94-F,UP-94 (F),Mercado,F,,94,0.183524,169759.7726,3.29
UP94-F,UP-94 (F),Mercado,F,,95,0.200229,138604.7801,3.03
UP94-F,UP-94 (F),Mercado,F,,96,0.217783,110852.0836,2.78
UP94-F,UP-94 (F),Mercado,F,,97,0.236188,86710.3843,2.56
UP94-F,UP-94 (F),Mercado,F,,98,0.255605,66230.432,2.35
UP94-F,UP-94 (F),Mercado,F,,99,0.276035,49301.6025,2.15
UP94-F,UP-94 (F),Mercado,F,,100,0.297233,35692.6346,1.98
UP94-F,UP-94 (F),Mercado,F,,101,0.318956,25083.6058,1.81
UP94-F,UP-94 (F),Mercado,F,,102,0.34096,17083.0392,1.66
UP94-F,UP-94 (F),Mercado,F,,103,0.364586,11258.4062,1.52
UP94-F,UP-94 (F),Mercado,F,,104,0.389996,7153.7489,1.39
UP94-F,UP-94 (F),Mercado,F,,105,0.41518,4363.8154,1.28
UP94-F,UP-94 (F),Mercado,F,,106,0.438126,2552.0465,1.2
UP94-F,UP-94 (F),Mercado,F,,107,0.456824,1433.9286,1.13
UP94-F,UP-94 (F),Mercado,F,,108,0.471493,778.8756,1.08
UP94-F,UP-94 (F),Mercado,F,,109,0.483473,411.6412,1.04
UP94-F,UP-94 (F),Mercado,F,,110,0.492436,212.6238,1.02
UP94-F,UP-94 (F),Mercado,F,,111,0.498054,107.9202,1.0
UP94-F,UP-94 (F),Mercado,F,,112,0.5,54.1701,1.0
UP94-F,UP-94 (F),Mercado,F,,113,0.5,27.0851,0.99
UP94-F,UP-94 (F),Mercado,F,,114,0.5,13.5425,0.98
UP94-F,UP-94 (F),Mercado,F,,115,0.5,6.7713,0.97
UP94-F,UP-94 (F),Mercado,F,,116,0.5,3.3856,0.94
UP94-F,UP-94 (F),Mercado,F,,117,0.5,1.6928,0.88
UP94-F,UP-94 (F),Mercado,F,,118,0.5,0.8464,0.75
UP94-F,UP-94 (F),Mercado,F,,119,0.5,0.4232,0.5
UP94-F,UP-94 (F),Mercado,F,,120,1.0,0.2116,0.0
UP94-F,UP-94 (F),Mercado,F,,121,1.0,0.0,0.0
UP94-F,UP-94 (F),Mercado,F,,122,1.0,0.0,0.0
UP94-F,UP-94 (F),Mercado,F,,123,1.0,0.0,0.0
UP94-F,UP-94 (F),Mercado,F,,124,1.0,0.0,0.0
UP94-F,UP-94 (F),Mercado,F,,125,1.0,0.0,0.0
UP94-F,UP-94 (F),Mercado,F,,126,1.0,0.0,0.0
UP94-F,UP-94 (F),Mercado,F,,127,1.0,0.0,0.0
UP94-F,UP-94 (F),Mercado,F,,128,1.0,0.0,0.0
UP94-F,UP-94 (F),Mercado,F,,129,1.0,0.0,0.0
UP94-F,UP-94 (F),Mercado,F,,130,1.0,0.0,0.0
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,0,0.000419207159,1000000.0,78.8
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,1,0.000234697822,999346.0,77.9
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,2,0.000172233959,999174.0,76.9
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,3,0.00014301278,999031.0,75.9
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,4,0.000127071963,998904.0,74.9
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,5,0.000118157265,998786.0,73.9
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,6,0.000113613025,998672.0,72.9
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,7,0.000112421579,998560.0,71.9
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,8,0.000115085041,998445.0,70.9
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,9,0.000124043667,998321.0,69.9
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,10,0.000143292442,998178.0,69.0
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,11,0.00017728145,998001.0,68.0
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,12,0.000230172019,997771.0,67.0
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,13,0.000303092942,997469.0,66.0
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,14,0.000395369548,997075.0,65.0
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,15,0.000502323819,996574.0,64.0
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,16,0.000617747351,995958.0,63.1
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,17,0.000735386662,995226.0,62.1
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,18,0.000847381184,994382.0,61.2
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,19,0.000947348556,993440.0,60.2
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,20,0.001032365651,992415.0,59.3
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,21,0.001098744475,991324.0,58.3
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,22,0.001147769814,990187.0,57.4
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,23,0.001179572436,989019.0,56.5
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,24,0.001196452606,987835.0,55.5
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,25,0.001201335792,986649.0,54.6
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,26,0.001196141595,985468.0,53.6
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,27,0.001185183677,984300.0,52.7
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,28,0.001171627449,983147.0,51.8
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,29,0.001158643419,982008.0,50.8
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,30,0.001148031854,980881.0,49.9
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,31,0.001141659454,979761.0,49.0
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,32,0.001142093637,978642.0,48.0
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,33,0.001150205625,977516.0,47.1
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,34,0.00116731713,976375.0,46.1
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,35,0.001194411238,975209.0,45.2
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,36,0.001232171884,974007.0,44.2
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,37,0.001282011343,972759.0,43.3
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,38,0.001344175901,971451.0,42.3
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,39,0.001418934051,970073.0,41.4
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,40,0.001507104458,968611.0,40.5
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,41,0.001609593531,967052.0,39.5
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,42,0.001727128581,965381.0,38.6
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,43,0.001860541461,963585.0,37.6
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,44,0.002011231111,961647.0,36.7
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,45,0.002179691424,959551.0,35.8
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,46,0.002367750267,957279.0,34.9
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,47,0.002576862091,954812.0,33.9
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,48,0.002808259196,952131.0,33.0
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,49,0.003063886772,949214.0,32.1
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,50,0.003345932798,946038.0,31.2
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,51,0.003656222487,942579.0,30.3
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,52,0.003997830579,938811.0,29.4
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,53,0.004373149892,934705.0,28.6
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,54,0.004785243537,930232.0,27.7
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,55,0.005237646313,925360.0,26.8
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,56,0.005734794957,920053.0,26.0
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,57,0.006279377346,914276.0,25.1
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,58,0.006876955733,907988.0,24.3
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,59,0.007532223875,901149.0,23.4
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,60,0.008249794519,893715.0,22.6
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,61,0.009037348987,885638.0,21.8
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,62,0.009899925892,876870.0,21.0
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,63,0.010845369337,867360.0,20.2
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,64,0.01188180232,857055.0,19.4
BR-EMSmt-2026-M,BR-EMSmt 2026 (M),BR-EMS,M,mt,65,0.013017145534,845898.0,18.7
